label	text_a
0	测试太多，导致视频看的一点都不顺畅，望改进
0	买什么教材啊
0	太逊了，完全就是读个牛马。
0	形式化有些时候不灵活
0	北航精品烂课
0	好无聊，真的
0	绝对的差评，根本就没用，老师讲得很烂
0	辣鸡不适配不兼容
0	非常糟糕的课
0	课程太水，没有什么具体内容。老师都不讲解。这些不连贯的东西只有提示作用，用于复习，还差不多吧。
0	真的会让你无语
0	能不能给我把进度条跟上？
0	还行，没有课堂教学好
0	我觉得还是得讲一下面向对象编程
0	王珊老师讲得可以，到后面杜小勇的部门我就看不下去了，还是自己看书去吧
0	照本宣科，不生动。
0	证书申请时间太短
0	已经写过的测试，一直不显示我完成
0	平台看完后进度未记录情况时有发生，为此重新播放一遍实为浪费时间。
0	有些缺少课文翻译，有感觉还是好的
0	定义变量对我来说是最难的
0	为什么不给看视频？等开课多不方便。网络上课不就是为了方便大家获取知识吗？
0	一个字：绝！
0	怎办说呢就不说了吧
0	说句实话这测验题目有问题，影响我得分。
0	完全照本宣科。句子都读不连贯。
0	讲的不错，下次继续加油
0	实在是很失望
0	有时候视频的学时跟不上，学了但是还是显示没学
0	题很难做，不好得分
0	我明明都完成了，还显示。
0	完全是给自己网站引流，没有全部房子上，非常的不方便。
0	内容太跳跃了
0	学习进度更新太差了，网页播放速率差，有时候容易网络不稳定，失望。
0	编程不重要，思想才重要
0	,讲的太基础
0	这个老师上课就是念课件，没有一点解释。严重怀疑是态度或是否为本人。
0	细节上自我感觉不够精细
0	没有文字配上内容有点跟不上
0	感觉中药以后真不能随便乱吃了，感觉名医太难得了
0	老师对公式和理论都不理解，纯粹是照着课本念，没有任何意义
0	这门课有点水。最大的收获可能就是欣赏别人拍的片子，硬知识基本上没有。
0	这老师声音有时也太小了
0	多级列表怎么没有讲到？
0	感觉老师有点紧张
0	这个视频太短了，几分钟一个看的不流畅，断断续续的太形式主义了
0	例题可以多讲一些，否则听了也是不会做题
0	体验较好，如果学校不算分数的话.
0	有点难啊，听一遍了，再来一遍
0	我都看完三十多课了…居然说.倍速不能算数，问题是我有的加速有的没加速，我蒙了
0	讲的真他妈次
0	辣鸡差劲弱爆了
0	不太好，有些测试和考试根本就没有提醒，观感很差
0	期末考试进入按键不醒目
0	快出二下和三吧，等的好着急啊
0	选错了不好意思
0	挺好的，但还是觉得不够详细，还是学不会，希望加以改进
0	为什么没有课程了呢
0	十分的难懂，作业十分难写,互评能不能去死啊，忘记评论还扣你一半的分
0	老师说话声音时大时小，也没有字幕，听起来好费劲。讲的内容不够深入浅出，有些晦涩难懂，对基础不友好
0	好，就是有时候说是术语有点听不懂
0	看完了进度总是不刷新！
0	有时候视频不能计进度，而且幻灯片加载不出来。程序员有点粗心哦。
0	还可以，差不多
0	被迫选的，一点不喜欢
0	学习进度条都不更新的
0	有一说一，看了第一章，我感觉给我我也可以念出来。
0	没有字幕，有时候老师说的话要重复听一遍.倍速或者是倍速看微课，那个进度圆居然是一半。
0	还没申请证书就结束了，
0	没有文档课件
0	如果上课只是读字幕的话，还不如自己看书呢
0	没任何用，破软件
0	怎么那么低分，我都认真做了
0	很多课程看了但是不显示进度
0	提示太慢，作用不大
0	将就吧，还凑活
0	对于零基础用户来说还不够好
0	这个太不好使用了
0	学生互评是碳基生物能想出来的机制啊？
0	读了一下目录，然后分钟讲解。占用了其他优秀课程的展示机会。
0	有些地方知识点讲的太密不够细致
0	老师也太懒了吧，一直坐着，而且教科书也不是动态的，很死板。老师能来点动态的吗
0	一般吧，还行
0	课程安排混乱，评价体系不够透明。
0	啥也不是，难以言喻。
0	能从这课上学到很多东西，很有意义
0	,垃圾垃圾垃圾，浪费时间
0	課題がこないよ。
0	考试系统就是个垃圾
0	为啥我看完视频没有显示完成？
0	我认为可以让学生做一些更有意义的事情，而不是按照老师强迫重新完成一遍已经做过的事情
0	简直太有必要学它了。
0	讲的不是那么详细，没有从新生的角度去讲述问题
0	函数讲解缺乏深度，具体实例不能体现对包以及函数的灵活应用
0	讲的屁，浪费时间
0	作业内容不够丰富
0	我真的是不理解这个镜头到底是怎么切的，毫无逻辑
0	咋说呢，细看是有感觉的，但是被要求看的时候没啥感觉
0	纯念，例题也是念答案。
0	老师讲的内容很多没有基础性知识的铺垫，是否可以丰富一下课程内容？
0	感觉对了字幕，节奏是阅读节奏
0	好端端的书，被这老师讲的跟狗屎一样
0	王慧老师的课一般
0	这个软件反应不是一般的迟钝，看了半天了，还显示没看。讨论题发了遍了，还显示没讨论
0	这个测试时间也太短了吧
0	网课的安排顺序和书上的不一样
0	怎么老是当前用户人数过多，比较拥挤？永远都听不了课。
0	本评论仅做测试之用
0	希望能有点用
0	内容过于照本宣科，有些关键知识、难懂的知识没讲清楚，比如人的心里与行为的关系
0	内容太久了，不好
0	这不就是照着书念吗
0	视频重复，有些内容丢失
0	不怎么样唉很多都没有讲到
0	没回看完不显示完成，一遍又一遍
0	进度跟新太慢
0	有点深，很多不理解，不知道从哪里问
0	还可以，加油
0	课程过于概述
0	实际学习进度与显示不符和
0	多看视频多有收获
0	依然采用以前的知识在讲，没有设计到最新的知识点
0	期末给分极其不合理
0	那个徐鹏直接面无表情地照着念，人才！
0	还是与自己看书很不一样
0	你倒是给我教怎么写程序啊
0	太卡，不能刷新
0	我喜欢的不是这个
0	作为天津大学的慕课，居然是照着书上念的，也不解释清楚，非常失望，老师还磕磕绊绊的。
0	只能说就那样
0	垃圾，思考题成绩出来后看不见答案，请问怎么知道学什么，书也垃圾，要啥没啥
0	就是念，很多连都不给
0	还行吧，一般般
0	互评什么操作，自己不会看卷？
0	老师教课水平一般，遇到重点定义不做解释、不加以证明，一带而过。
0	就是视频总是搞不开
0	网课是真的烦
0	那个测验题太僵硬了
0	就是念，讲的没点逻辑性
0	说实话课件中的一些公式推导过程存在计算或带错公式的小问题但总体还是不错的
0	为什么每周都有测验但是电脑客户端却一次都没有显示，而且平时测验占了分
0	截止日期应该有个提醒吧！
0	讲的不详细，也不清晰。
0	不好，体育课就不能开个直播吗，看慕课有什么意思
0	感觉有所欠缺，还是不断完善把
0	网页啊好垃圾
0	讲的不太好理解
0	还行，帮我划了重点
0	为什么不在学期中间就把所有的课更新完成？等到期末考试放假那阵才开始更新，这点做得不太好
0	一直在读课件
0	真无语，期末作业没到时间都不让我进去做，硬生生分给我！真的很无语！
0	学生与老师之间没有办法取得联系，这导致了很多问题，建议以后学生可以私信老师
0	视频时不时的会闪烁一下!
0	没有考试提醒和作业提醒就很难受了
0	。照本宣科。测验题答案错误。一整个无语住了=_。
0	五星好评，分期付款！
0	还没开始上课吗？
0	内容基本讲到了，就是具体原理没有讲，讲得太快了，个人感觉对文科生，不太友好
0	步骤没有推导过程，跳跃性大，讲课看起来在念稿子
0	感觉老师讲的不是很流利
0	讲的东西太少了
0	为什么不更新了
0	好可怕，期末考试只有一次机会。
0	瓜皮网站慕课，听取骂声一片！
0	针不戳的课程
0	我脑子不好使，学不进去，你们爱学就学
0	可以，希望能给答案更好
0	闪退，太麻烦
0	还可以，中规中矩
0	没什么用，都是教你要这样做，那样做，并没有引导学生思考。
0	看视频太卡，老是出错
0	内容太少了，时间太短了
0	课程需要自己选课，还没通知什么时候开课
0	还好吧，老师要求
0	很一般，网课刷了不算
0	就第二个老师讲的课，咋评上.分的
0	卡的不行课全部刷完了题目也做了进程现实不满
0	废话真多，直接重点好吗，别说废话
0	其实就还好那
0	课程有些无聊
0	讲的内容还是不够细
0	考试这么突然吗
0	还是有些地方听得不是很明白
0	一些思考题倒是讲讲啊只说题目，不讲答案。太应付公事
0	从第四周开始听不懂了~
0	没啥想评价的
0	不知道为什么视频突然就无法播放了
0	题出的有些怪，视频有些名词知识非医学生不懂
0	怎么好久都不更新啦
0	这一季的课做得不太好，无论选题和内容都有待提升，仅个人观点，还望理解！
0	五星好评，分期付款
0	怎么感觉测验的部分有些答案是错的
0	无法查看视频
0	我实在不清楚为什么课时不满
0	太卡了而且常常登不上课程
0	什么时候可以申请证书啊
0	这门课老师讲的不是很深入，感觉讲的比较快吧没有每周的课后作业和每周的考试，没办法巩固
0	我这么优秀才给我这点分？
0	烂，浮于表面
0	看不懂课时，视频看完了课时没有满
0	互评开放时间
0	呵呵，我服了
0	看不了，更新太慢，无法看以前的内容
0	看不懂听不懂为什么
0	刷新不出来要重复做好多次
0	挺好的，就是学习课时可能不会按时计入
0	没意思，这些东西聊有意义吗
0	时间溜啦！学习，箭在弦上！
0	没有实时进度很垃圾
0	有的地方过时了
0	其中的男老师从头到尾在念，其他的老师还不错
0	希望添加字幕。课程很好，就是声音忽大忽小，听不清楚，严重影响课程质量。
0	照本宣科，有点失望
0	怎么互评作业
0	有些实例已经无法实现
0	这个课程老师如何知道学生是中国石油大学的？只用把名字改成+名字+学号？
0	我看到的都是绿屏？
0	可以讲的更好。有点粗糙。
0	第一次弹钢琴，感觉手部还是有点僵硬
0	一把那边吧从
0	垃圾板书，干涩枯燥
0	挺不错的！还可以
0	资料不全的课程，书上答案排版都第五版了还那么烂
0	不好意思，没完成。
0	无法理解为什么
0	课程可以再生动一点
0	没基础，学不懂
0	这题目怎么答啊格式要求太高了吧
0	为什么看不了后面的文件那些
0	更新能不能快点啊
0	什么时候开放申请证书
0	证书什么时候才可以申请啊？
0	为什么给我这么低分，全部视频都看完了
0	为怪姥姥疯狂打
0	还挺不错的。
0	课程上出现的例子的，可能需要更新
0	加油加油加油
0	，计算机考试很紧张
0	有点粗，不够细
0	这声音是怕我们听见吗
0	垃圾，乱给我缺考
0	就两次测试忘记写了直接不及格真有这老师的
0	感觉这个网课刷的很累
0	进度更新不及时
0	老师画得太随意了
0	太烂了，就是在念教材
0	为什么会有一章是纯英语的？根本看不懂好吗？
0	从第二讲开始就念
0	如果就是听一个机器人似的的生硬声音照本宣科的话，可能自己看书还好点儿。好敷衍的课程
0	教视频音量极度低
0	讲的啥呀重要的地方不好好说一笔带过
0	期末考试竟然翻不了页，心灵憔悴
0	有一些操作和视频里面老师讲的不太一样，需要自己摸索
0	专题四和专题五期末考试完了才开开
0	语音都听不清，那课程白录了
0	不怎么样，啥也不是
0	咳咳！有待提高
0	啥玩意都没有啊
0	说实在的不适合小白
0	真的四很垃圾
0	第一章测试中的第三题判断题答案给错了
0	为什么没有数字填图的部分
0	麻烦老师讲课把话讲完，讲清楚，总是模棱两可的，说话说一半，没有逻辑
0	都是英文，没有课本，有点难读懂
0	第三小节视频没有声音。
0	这个课程廷好的，就是不太清楚
0	难懂哦，哎~
0	讲课的语气有点生硬了
0	垃圾垃圾垃圾
0	不会做（本身性质）
0	希望能有课件
0	总体来说还可
0	评论竟然要打字
0	感觉还可以吧，但是讨厌写这个评价内容，很烦
0	想提高自己的翻译，但是感觉自己单词以及词义在句子中的意思难以翻译准确，希望借此机会好好学习。
0	第一节课有点过于照本宣科没有收获
0	声音怪就算了，念算什么，冲业绩吗…
0	部分课程提醒不及时
0	课程看过了但是不刷新
0	马翠兰老师一字不漏的念，实在听不下去。
0	课程内容有错误
0	授课方式：希望一节完整的课时的视频不要分割成几十个视频，严重影响投入度和学习效率
0	课件和视频完全对不上，
0	累啊，烦啊，不想寒假还有作业啊
0	有点意义但是不多
0	时不时就崩，无语了
0	网络有点卡，手机上课有，其他还好，更喜欢班丽霞老师授课！可！
0	为什么没有第七章金融资产的视频课？
0	难度有待提高，讲课质量有待提高，内容不合理
0	测验与作业看不到
0	完全是念，特别是最后一章讲密码的部分，听不懂，也没有很好地阐释。前面讲区块链的还可以。
0	只是单纯念课件，没有详细解释
0	还行，有待提高
0	教材是好的，但这个课吧，不能算是上课，老师们全是读选手啊。
0	教材问题，听不懂，只能自己悟
0	.我们都已经看到了哟
0	配套的题有点超纲，比如第一周的计算题
0	如果有分就好啦，照着一字不落
0	.土木与交通学院-交通运输工程-刘震
0	看视频不够积极
0	第三章太失望了，纯念，讲得还不清楚，自己看书都比这有用，其它部分勉强可以看一看。
0	讲的太过复杂
0	搞笑期末考试还没考就给我提交了草
0	老师声音太小了！
0	不会出题可以不出题
0	老师平时上课没有说过慕课还有课程，然后作业都截止了，我还没做，对我的老师非常失望
0	看过视屏不显示，感觉白刷网课了。
0	微信号怎么加？
0	农户统一噢姐妹了，
0	老师该出一些进阶方便的课程
0	平时分这么低，不知道怎么评的
0	作业太多，时间太少
0	所以说期末分是乱给的吗
0	让我知道了自己所学的知识太少
0	比较无聊，小剧场挺尴尬的
0	垃圾网站，像坨一样
0	不像讲课，完全是读
0	视频截取，前后都不连贯
0	就这样吧，还行
0	钱交了半个多月，还没看到证书
0	第多少次开课是什么意思，我看每次开课讲的内容好像是差不多的，搞这么多次开课是啥意思，没看懂
0	视频做的挺不错的
0	太好了吧，牛
0	无意义，倒还不如三分钟的短评
0	没有互动体验感
0	在这上面的课件和题都很好
0	听天书的感觉
0	老师说话很温柔，但有些讲得不够详细，希望有文档资料参考操作
0	有的地方专业名词难理解，总体作为通识课来听还好
0	期末卷子打不开，做半天解析和答案都看不了，真的气的要死。
0	好久不见表空间
0	还行吧，能听懂
0	差评刷完没显示
0	第一课看了都看不下去的视频，课程视频太烂了，还放在中国大学，都不审核的吗？
0	为什么第五个专题没有作业？
0	和课堂完全不是一个进度，结课结的比谁都早，并无有效沟通。
0	可以加个提醒设置，就写“开启通知权后，我们会通知，或者早点说微信公众号的事，不然事一多就会忘
0	视频质量不高，清晰度太低了。
0	看了某一节的内容（不确定其他节是否也这样，感觉完全就是在念，师范大学的老师都念啊。难以置信啊
0	能不能加点中文字幕，太难了。很难听懂
0	崩的速度太快了哦
0	某些课件在端使用学习后系统无法记录导致学习未完成
0	有感情的朗读是吧
0	完全照着念，还不如直接看书了。
0	感觉好笼统啊
0	看不出哪个课程没学，非常无语
0	什么都是相当然，都会了都去当老师了，还来学什么，完全跟不上
0	有些内容不太容易理解
0	建议找女老师，口齿清晰的女老师，兴趣才能提起学习的欲望
0	用手机观看总是自动跳到下一段视频，看完就不让重复看吗。一重复看就直接跳过，根本看不了
0	测试与作业部分明明做的是全对（分）系统却显示.甚至分真的不能忍！
0	很多重难点部分一带而过。很多地方没有板书导致观者体验不好
0	感觉老师说的不够细致，听的不是很明白
0	没有什么好说的，有用
0	做的太多，麻烦
0	第一次学觉得有点快
0	那个杜小勇那部分真的好恶心，吐字不清晰，只会点，拉低了整门课的水平
0	)第一节课程序反复无法通过，卡在那里，搞不懂怎么回事。
0	课程讲的内容还是太浅，能不能在深入点
0	课程量太大了，随堂测验和随堂作业太多
0	看不了啊咋回事
0	得踏踏实实一点一点积累，平时多操作练习
0	这个课程许多内容过时了，需要更新了。
0	有时候会忘记测试，很烦
0	这位老师中西结合，水平真高
0	还行，就是觉得这只是有声，这种课形式上来说体验还阔以！
0	课程对于编程的时间带入实践不是很强，需要多增加一些实践性案例
0	声音模糊，没有字幕，听不清
0	不更新必须差评
0	什么标准答案啊这是
0	证书没有发通知
0	课程内容比较旧，有些知识点说不清楚或者缺少关键环节。课件视频还有上传错误的情况
0	虚拟实验做都不能做
0	讲的一般，基本照读
0	系统有，学了它不算我
0	为什么不出证书！老师快出证书！
0	最近更新的考试，作业的时间太短。
0	垃圾非常垃圾
0	还好吧，还行
0	为什么测试没有答案
0	垃圾软件，学时记不进去
0	煞币苟师体能攻略
0	更新慢的要命。无语
0	已经无语了看了等于没看
0	太难了都不会
0	系统不够好用
0	互评时间可以稍后移，还可以吧
0	幸甚至哉之妙
0	后面的课程为什么不开。
0	毫无必要的课程，浪费时间
0	听第二章就听不下去了，内容垃圾，全是字，大堆理论有什么用呢？最基本的技巧都不交，文科还是计算机
0	实在是顶呱呱
0	太难，一堂课内容太多，一点都不轻松
0	感觉全程在念，没有讲解知识点之间的逻辑，观感不是很好
0	分期五星，感谢我九龙哥
0	第课讲的一点都不好
0	考试时间提前？
0	月日课程结束，考试通知迟迟没有，课程组织太差！
0	其它章节学习视屏内容何时播放呢
0	每节课的时间太短，不能及时进入正题
0	十分垃圾的东西，浪费时间用没有还麻烦的要死
0	软件打不开，音频听不清
0	为什么视频接不上？
0	无有甚么评价。
0	看老师眼睛，感觉在念。以为由出这本教材的老师讲会很透彻，听完第一节后，连这本教材都不想读了
0	咋没早点上这个课
0	没有什么基础，有点听不懂
0	讲的课其实还好，就是后期等待成绩和证书太慢了。
0	不能只念，可以加进去点不在上的东西讲
0	平台太垃圾了叭，证书收费天价，还这么长时间都没到，有没客服。艹
0	有些地方讲授不是特别清晰，比如汉诺塔部分
0	图片手机不能保存
0	说的东西根本听不明白
0	显示少，显示时间短，全程看人
0	老师讲不清楚，很不详细
0	我先问一下期末测试在哪呢？
0	照着读，有意思吗？
0	我看了这么多课时，为什么不显示
0	怎么显示我缺考啊
0	不好，没有课程提醒
0	了解了计算机网络
0	破，缺课时。看不了
0	这个测试题做了提交了以后啥都没有我做了五六遍了！
0	祁渊老师讲得真的好好，但中间最重要的部分被男老师念过去了…
0	听了一个视频，感觉就是照着书本念听的多的兄弟能不能告诉我好不好。
0	有些测验明明显示都对了却不给满分
0	老师的任务罢了
0	内容有待改善
0	嗯，啊，嗯，嗯，啊北京邮电大学卞佳丽教授北京市教学名师现代交换原理国家级精品资源共享课程负责人
0	作业安排不合理
0	完全念我佛了
0	没字幕，效果不好
0	成绩什么时候出来呀
0	针灸推拿书上说的“摩腹”是逆时针摩为补，顺时针为泻
0	手机软件不能互评，有点麻烦
0	明明学完了，他都显示完成了，但就是没有进度，都无语了
0	参与的视频和讨论好几次了都不会显示绿色已完成，花了很多时间，第二天也没有成功，不知道该怎么操作了
0	为什么我那三章的测试都做了不算我课时
0	希望看回放也可以参加考试。
0	差溜了溜了零零
0	我很失望我真的很失望我选错了
0	只会念？我是来听课，上的字我看得见！有待改进
0	期末考试未按时发布
0	除了年纪比较大的老师外，另外两个老师就是念书。
0	本来就是拿来锻炼的，还攻防意义，真以为练这个能打啊。
0	听不懂，而且讲的也不详细
0	烦死了不想上这学
0	讲的内容太简单了，就是把读一读，没怎么讲技术
0	钱收了，咋证件没给。
0	辛苦老师了，对着一字一句念挺辛苦的把
0	王教授讲的很精彩，没有提供中文的，英文倒是能够看懂，学习英文的好机会吧。
0	念书居多，不利于理解
0	学这么多遍不显示已学？
0	没啥感受，坐的腿疼.
0	所有内容已完成，但是不显示已完成
0	感觉我目前还是没学会爬虫。
0	非常开心，学到的很多东西，呵呵，不知道为什么星勾选不了。
0	通篇都是屁股决定脑袋的修正主义
0	刚开始学，后续的课程望有待提高。
0	测试时间乱七八糟
0	平时测试截止时间能不能晚点
0	看完了总是不更新进度每次都要重新做
0	太过细致，没有太大必要
0	你能不能不要把那双手晃来晃去的让人非常讨厌
0	挂机学习它不香吗，声音都没开听个毛
0	希望实验操作部分的讲解再详细点
0	课堂测试的字体要改改，太小了
0	不错，就是有点快
0	网上授课没有线下授课理想
0	没啥感觉挺不好的
0	个人感觉还可以
0	只懂了基础，不懂公式与实操！
0	太理论，太麻烦
0	没有考试提醒
0	时间再长一点就更好了，
0	服了，怎么老是进度不够啊
0	远远达不到讲什么考什么的地步，上课内容与考试内容严重不符，夹带较多私货。
0	讲个课一点逻辑都没有，还不如自己看书
0	抱歉，听到第三章数据查询，实在不想上下去了，转哈工大，希望杜老师有所改善，加油。
0	打开了一扇门
0	好难，程序题基本不会做。
0	这个课真不错！
0	作为一个编程小白，代码倒是能大致看懂，但现在还不知道怎么安装运行程序。
0	教材什么版本的？哪年的，
0	杜小勇讲解得不行，偏偏那部分较抽象难懂，听得云里雾里。
0	感觉有点做作哈哈
0	课后练习的答案是错误的，评分标准也不清晰
0	第五章的老师口齿不清晰，并且讲的也很含糊。不
0	课程进度和期末测试在哪里啊？连进度条都没有的吗…
0	又是只会读的，真的不敢恭维
0	视频都刷新不出来
0	课程评论这么重要吗？
0	函数没说怎么用啊
0	我自己不会读课本吗
0	为什么不能随便点击视频看，非要跟上你的节奏，会浪费学习快学生的时间
0	作业时间截止了为啥就不能做了，作为外校学生想看参考答案
0	课程评价标准和实际打分情况不符，缺少反馈机制
0	这都学的是啥啊
0	开篇的第一小节中程序的基本编写方法咋听不到呢！直接往后跳了，怎么办呀？
0	课后作业时间后面的比前面的还短，并且无提醒，非常失望
0	网上课程效率低，不建议安排太多
0	的知识有点陈旧了，老师答疑的积极性也不高，有问题很少有人能回答，不建议选这门课
0	出分速度太慢
0	在我们自己操作时很多问题没有得到解答
0	不小心退出后需要重新观看，有点不太好
0	感觉还可以，希望下次多花点时间学习
0	大家是南非虽然不让
0	挺耗时间的其实
0	有通知考试题发了，但是太难找了，我到现在都找不到
0	题目太超纲了差评我连一星都不想给
0	内容看完了，看了文件，也进行了讨论却不显示全部圈圈
0	有点错误啊，计算机的减法也没讲透彻，减竟然没讲？
0	说实话，有点粗糙的课程
0	听着太难受了，剪辑音严重
0	不讲伍德，最后一道判断题的对错顺序掉了个个
0	最后的讲的也太仓促了吧
0	不咋地，太难学了，古板至极
0	不咋地，太死板
0	课程都看完了，怎么进度一直不更新，还显示没看
0	挺不错的，继续加油
0	为什么没有成绩啊
0	内容还不错，只是学校通知不到位
0	听的我有点混乱
0	讲的是个勾八
0	老师讲课有点像背书呀
0	讲的真是不慢
0	单调乏味，就是找了一个人来读吧
0	还可以，就是自制力不好
0	照着念，和自己看书有区别嘛？
0	对我提高教学水平意义重大
0	还不错，个别章节需要再看一遍
0	非常失望，连个破判断题都要打乱顺序
0	无趣不如很多网上的解说视频
0	别让杜老师讲了，求求你了
0	很基础，很多例子都过时了
0	读有意思吗？
0	讲正交试验方差分析的老师在讲什么啊
0	老师讲的太慢了，一些听写、上课复习之类的我觉得不太适合大学生。
0	为什么测验里总是能有视频文本都不含有的考点
0	讲的真的。一言难尽
0	课程结束太快还没来得及看
0	在课程设计上内容确实有点少，特别是到了函数后
0	音量小听不清说什么普通话也不太标准
0	章节测验出了也不提示我学个
0	有的老师说话有气无力，及其难以听懂课程，观感体验极差
0	太快了，都没有互动
0	真的废，海大的课
0	其实还可以做的更好
0	为什么课程的视频没有字幕，尤其是听障大学生根本无法学。
0	部分理论没解释清楚，比如说诱导效应沿不饱和键链交替传递没解释原因
0	课程都看不到，电脑视频根本刷新不出来。没听课能好吗？
0	照本宣科，念
0	老师讲的比较粗糙。
0	一般般吧，感觉效果没有很惊艳
0	后面的填空题太较真了，符号打错了都全错
0	夸大了作用吧
0	希望可以讲解一下习题
0	这些题目，我敢说百分之都是形式主义，有任何意义吗？作为一个医学生，看了视频也不一定记得住啊。
0	试题图片无法看到
0	课件简单，没有字幕
0	感觉就是照着念，没有一点互动
0	还行吧知识点多
0	作业截止日期不能调整，烂东西
0	无语，我选的答案说我选的
0	什么玩意，讲得什么乱七八糟的，一个编程最基本的函数的用法讲都不讲全的吗
0	男老师有一些地方讲的含糊不清，实在是不敢苟同
0	累，还行吧，主要靠自觉
0	有几个老师讲的挺好，但那个电位分析法那章的老师就是一直在读课本哇，什么都不解释，太难了
0	看都看不了这是什么啊服了
0	不太推荐零基础学习者入坑
0	课程已经结束了，为什么老师还不开放证书申请？
0	感觉课程有点赶
0	你家院子里的枇杷树已经亭亭如盖矣
0	希望可以更细致一点，有些内容实在听不懂
0	太难了，根本学不会
0	很详细，老师人很
0	课后题的格式老是出问题
0	课程线条进度跟不上
0	错过提交作业时间，没有一个可以补交的机会。
0	应该发送消息提醒作业和互评结束时间，特别是互评，学习通就有提醒
0	确实讲的太简单了吧事实就是看完这个依然啥也不会
0	第一次开课为啥不让看
0	之前的疑惑解开了！
0	,无法言论，这几万元的设备被拍出和我几百块的一样的感觉。的太
0	网课的特点是干货多，但讲的粗略
0	一点有用的习题都没有，全是概念性的
0	总评一星被叫做“有点失望，我对这个称呼竟如此含蓄收敛而感到有点失望
0	感觉讲的都是概念，没有讲例题
0	怎么取消课程哇求问，刚听了一下，确实不好听
0	怎么感觉讲的知识点都挺简单的，书上的难题都没有涉及到，希望多讲解一下课本
0	后面部分听的不太懂.
0	绝大多数老师授课就是念
0	无关的拓展太多了
0	连字幕都没有。鱼类构造图都没有。背景配图与课程内容有关系吗？我实在是听不下去了
0	没有，跟本就记不了这么多，十个差评
0	老师普通话不标准，听着难受
0	好耶，根本学不会
0	通俗易懂，基础能够接受
0	就是在念书，诠释了什么叫“照本宣科。
0	感觉就是念啊，一个一个字念
0	孙元讲的什么乱七八糟真是误人子弟，他是老师吗！
0	端太垃圾了，又卡又臃肿
0	课程测试截止时间没有提前通知
0	能嗯嗯好的呃
0	讲的有点啰嗦
0	好多视频不完整呀。
0	视频看完没有显示，课时少了几个也不知道哪个看了，哪个没看，哪个没看完
0	复读机？垃圾，这样我也能上课。
0	为啥有一些，还没讲完就直接下一个阶段了，不晓得咋回事？
0	讲的不够透彻，实践课较少
0	看了两个视频，实在看不下去了；只会念稿子，就连公式也要读一遍；管中窥豹.
0	对于零基础的我来说，太难理解了
0	为什么没有进度
0	大学排名爬取的网站的发生变化，无法应用教学案例完成操作，需要更新案例。
0	为什么我都看完了还是学不够课时
0	可以不要这个那个吗，指代不明很烦
0	我服了，如果照着书念也算精品课的话，那谁都可以去讲
0	视屏太多了，伤眼睛
0	学习完内容之后，发现有统计的时候有些遗漏。
0	很失望吧，完全是照本宣科，根本不好理解。
0	视频时间可以短点多点
0	口音让人听不下去了
0	学了一个单元的，第一位女老师完全是念的架势，而且还不熟练啊我天。好像是第一次看到这些内容。
0	辣鸡破烂软件
0	简单念书本，也不懂得展开讲解，还这么磕磕巴巴，水平太低了。
0	很棒无论内容还是
0	吐字不清晰，不知道咋能当讲师的，最起码普通话过关吧
0	哎，可惜申请不了证书
0	不给源码我真是服了
0	没有用而且浪费时间
0	太空洞了，希望能讲解的通俗易懂，深入浅出。
0	系统是怎么回事老卡进不去差点错过期末考
0	课件上的部分用语存在逻辑错误整体质量较高
0	为什么学完了也考试了不给证书呢
0	做的不错，还行
0	不更新进度，明明已经学习了十几节，却一直停留在节上!
0	网站经常打不开
0	视频有点听不清楚
0	周教授讲的太好了，希望能够多听他的课。他还有其它什么课吗？
0	很一般，想入门的看了也学不到什么，没什么意义，非常水，高估这个课了
0	少了很多内容女性外生殖器官没讲腹部肌肉也没讲而且全都是错字
0	有时候很卡，电脑端看不了
0	充分认识了语言
0	老师只照着念，没有细致讲解
0	乳房反反复复
0	有的课话说一半就结束了，这是视频截取的问题吧，希望用点心
0	一般，还好吧
0	还得二刷我跟不上
0	视频看不了啊，咋回事？一直提示我不能播放
0	还可以只是还是没有我想象中的那么好
0	反应很慢，明明都已经看完就是不提示课程已学完
0	好可惜没有早点遇到您
0	考试时间改了却没收到通知，错过考试，很难受
0	老师的普通话实在是太不标准，听起来很难受，不看字幕根本不知道在讲什么的程度。
0	授课方式还行，课后作业，课外阅读及考试太多，作为一门选修课来说占用时间太多
0	课程内容挺好的，但是章节测试的分数几乎都是错的，无语。另外测试时间能否按顺序进行
0	几点来了我怕我睡过了
0	对我来说感觉有点难，正在努力的跟进。
0	课不错，但是字幕错误太多，太丢人了。
0	我都看完了为什么课时还是不够？
0	讲了个寂寞，蜻蜓点水。没有舞蹈组合的教学，也没有讲座
0	还行就还可以
0	五星好评，分期付款。垃圾课程，搜不到我你发出来干什么，垃圾
0	课程讲的不好
0	屏幕太黑，看不清楚。
0	老师讲的不错，就是视频质量太差了，拍摄和后期制作太次了，可惜~
0	视频比较卡，有时候刷不出来东西，可能是人太多，负荷不了吧
0	讲解内容有点难理解，难以一下吸收
0	你们管着叫生动？每次听这位老师的课让我差点患上抑郁症
0	内容讲的有点死板
0	关键的没讲啊，蟒蛇实例代码讲解呢
0	听不清，没字幕
0	文档很多错的地方
0	不适合初学者,讲的太抽象了
0	填空题填的答案是对的，结果还是错
0	过于繁琐！提交暂不评价
0	挂羊头卖狗肉，没内容，看不了，差评！
0	希望以后能做的更好
0	中间的小问题属实没必要
